,patient_id,EGFR_PROTEIN,EGFR_RNA,EGFR_activity_mean,cohort_x,batch_domain_x,phospho_Y1016,phospho_Y1069,phospho_Y1092,phospho_Y1110,phospho_Y1172,EGFR_expression_score,mutation_x,egfr_hotspot_label_x,is_egfr_hotspot_x,ligand,protein,binding_type,median_binding_nM,median_p_binding,n_measurements,standard_units,pref_name,canonical_smiles,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,RingCount,HeavyAtomCount,mutation_binding_context,protein_ligand_pair,mutation_y,EGFR_type,cohort_y,batch_domain_y,gene,egfr_hotspot_label_y,is_egfr_hotspot_y,mutation_class,is_nonsynonymous,has_exon19del,has_L858R,has_L861Q,has_G719X,has_exon20_alteration,has_other_mutation,mutation_count,is_compound_mutation,binding_type_IC50,binding_type_KD,drug_erlotinib hydrochloride,drug_imatinib
243,C3N-01842,24.9959492310859,11.97,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
244,C3N-01842,24.9959492310859,11.97,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
245,C3N-01842,24.9959492310859,11.97,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
246,C3N-02000,26.195880435536,14.25,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,19.41341415755525,19.41341415755525,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
247,C3N-02000,26.195880435536,14.25,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,19.41341415755525,19.41341415755525,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
248,C3N-02000,26.195880435536,14.25,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,19.41341415755525,19.41341415755525,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
249,C3N-02002,25.7553689783406,13.84,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,19.64149643945085,19.64149643945085,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
250,C3N-02002,25.7553689783406,13.84,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,19.64149643945085,19.64149643945085,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
251,C3N-02002,25.7553689783406,13.84,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,19.64149643945085,19.64149643945085,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
252,C3N-02003,25.5074766299989,12.58,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.7037170993624,10.583122355255949,18.86502063329012,17.7037170993624,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
253,C3N-02003,25.5074766299989,12.58,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.7037170993624,10.583122355255949,18.86502063329012,17.7037170993624,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
254,C3N-02003,25.5074766299989,12.58,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.7037170993624,10.583122355255949,18.86502063329012,17.7037170993624,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
255,C3N-02067,26.742501294079,14.44,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.9136474187717,10.583122355255949,19.1964033999606,19.05502540936615,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
256,C3N-02067,26.742501294079,14.44,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.9136474187717,10.583122355255949,19.1964033999606,19.05502540936615,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
257,C3N-02067,26.742501294079,14.44,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.9136474187717,10.583122355255949,19.1964033999606,19.05502540936615,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
258,C3N-02087,25.950541759832,13.93,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.62909662083875,10.583122355255949,18.868637966994548,18.24886729391665,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
259,C3N-02087,25.950541759832,13.93,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.62909662083875,10.583122355255949,18.868637966994548,18.24886729391665,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
260,C3N-02087,25.950541759832,13.93,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.62909662083875,10.583122355255949,18.868637966994548,18.24886729391665,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
261,C3N-02089,25.0394018917068,11.9,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
262,C3N-02089,25.0394018917068,11.9,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
263,C3N-02089,25.0394018917068,11.9,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
264,C3N-02145,25.9823094500627,13.7,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
265,C3N-02145,25.9823094500627,13.7,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
266,C3N-02145,25.9823094500627,13.7,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
267,C3N-02149,25.0390730769136,11.59,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,17.682957617408597,17.682957617408597,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
268,C3N-02149,25.0390730769136,11.59,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,17.682957617408597,17.682957617408597,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
269,C3N-02149,25.0390730769136,11.59,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,17.682957617408597,17.682957617408597,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
270,C3N-02155,27.537751974952,16.33,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,20.347288878236,20.347288878236,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
271,C3N-02155,27.537751974952,16.33,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,20.347288878236,20.347288878236,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
272,C3N-02155,27.537751974952,16.33,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,20.347288878236,20.347288878236,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
273,C3N-02158,25.1952649524321,12.97,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.7050107093324,10.60490272817275,18.214828817933444,15.508247418479533,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
274,C3N-02158,25.1952649524321,12.97,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.7050107093324,10.60490272817275,18.214828817933444,15.508247418479533,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
275,C3N-02158,25.1952649524321,12.97,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.7050107093324,10.60490272817275,18.214828817933444,15.508247418479533,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
276,C3N-02379,26.8884727721476,14.99,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.5923102799153,10.583122355255949,21.5232646834421,19.5577874816787,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
277,C3N-02379,26.8884727721476,14.99,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.5923102799153,10.583122355255949,21.5232646834421,19.5577874816787,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
278,C3N-02379,26.8884727721476,14.99,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.5923102799153,10.583122355255949,21.5232646834421,19.5577874816787,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
279,C3N-02380,25.7880672262256,13.6,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
280,C3N-02380,25.7880672262256,13.6,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
281,C3N-02380,25.7880672262256,13.6,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
282,C3N-02421,26.7503303999458,15.34,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.0663454696274,10.583122355255949,19.93441077324065,16.194626199374667,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
283,C3N-02421,26.7503303999458,15.34,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.0663454696274,10.583122355255949,19.93441077324065,16.194626199374667,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
284,C3N-02421,26.7503303999458,15.34,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,18.0663454696274,10.583122355255949,19.93441077324065,16.194626199374667,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
285,C3N-02422,25.833288538483,12.65,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.9769343169811,10.583122355255949,18.1896715319823,18.0833029244817,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
286,C3N-02422,25.833288538483,12.65,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.9769343169811,10.583122355255949,18.1896715319823,18.0833029244817,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
287,C3N-02422,25.833288538483,12.65,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.9769343169811,10.583122355255949,18.1896715319823,18.0833029244817,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
288,C3N-02423,25.9719108078131,13.68,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
289,C3N-02423,25.9719108078131,13.68,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,IC50,50000.055,6.979303657420888,2,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_IC50,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,1,0,0,1
290,C3N-02423,25.9719108078131,13.68,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.86502063329012,17.99546391996231,unknown,other,0.0,CHEMBL941,CHEMBL203,KD,10000.0,5.0,23,nM,imatinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.6150000000002,4.590320000000004,86.28000000000002,2,7,7,5,37,other_KD,CHEMBL203_CHEMBL941,,,,,,,,,,,,,,,,,,0,1,0,1
291,C3N-02424,25.4180302519632,13.17,1,CPTAC,CPTAC,13.072192414390653,12.6046447755037,17.767914942942703,10.583122355255949,18.8614032995857,18.8614032995857,unknown,other,0.0,CHEMBL1079742,CHEMBL203,IC50,42.5,7.489405350465031,4,nM,erlotinib hydrochloride,C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1.Cl,429.90400000000017,3.8269000000000033,74.73000000000002,1,7,10,3,30,other_IC50,CHEMBL203_CHEMBL1079742,,,,,,,,,,,,,,,,,,1,0,1,0
