patient_id,EGFR_PROTEIN,EGFR_RNA,EGFR_activity_mean,cohort,batch_domain,phospho_Y1016,phospho_Y1069,phospho_Y1092,phospho_Y1110,phospho_Y1172,EGFR_expression_score,ligand,protein,binding_type,standard_value,standard_units,p_binding
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-01924,26.0774438258352,13.49,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-02219,26.9307217620976,13.56,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-02345,24.8007349321607,12.12,1,CPTAC,CPTAC,,,,,,,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-02348,25.2410354113575,12.62,1,CPTAC,CPTAC,13.065650406197651,,,,,13.065650406197651,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-02350,25.0004800680721,11.75,1,CPTAC,CPTAC,,,17.37976128112005,,,17.37976128112005,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL1079742,CHEMBL203,IC50,15.0,nM,7.823908740944319
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,Kd,30000.0,nM,4.522878745280337
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL1079742,CHEMBL203,IC50,70.0,nM,7.154901959985743
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL941,CHEMBL203,IC50,0.11,nM,9.958607314841775
C3L-02365,25.8407891861086,13.51,1,CPTAC,CPTAC,,,17.90627991903495,,,17.90627991903495,CHEMBL1079742,CHEMBL203,IC50,2.0,nM,8.698970004336019
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,IC50,100000.0,nM,4.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,7600.0,nM,5.119186407719209
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL941,CHEMBL203,Kd,10000.0,nM,5.0
C3L-02508,24.9253582626231,11.06,1,CPTAC,CPTAC,13.02924094564425,,,,,13.02924094564425,CHEMBL1079742,CHEMBL203,IC50,420.0,nM,6.376750709602099
